id,probabilidad_paga
o8pgl+owZIZ0lq9zAHsmMw==,0.3482142444354391
gJDQd9opxiEiS8P1QcWHtA==,0.3482409175275056
YBBVz+PL86bj/NIhq7E+LA==,0.3482409175275056
T5mITMFKSqme9exDmGW6Dg==,0.3482409175275056
C4XK0ms56S2FPhjz6dNypA==,0.3482409175275056
pVCC2JMXNab9+xZmsR96RA==,0.3482409175275056
yoTzhDJvLSUP0ttSaF4ApQ==,0.3482409175275056
fa+17BhzWqngbd5K0h3e1A==,0.3482409175275056
wRqdCvvRLFAPLh5cbrmeiQ==,0.3482409175275056
xCK50u0Fl1Pj1BnzzQ9aTw==,0.3482409175275056
LZ5YV8mVlnHwQXuHCd5rGQ==,0.3482409175275056
F/v/hLw/2YpSq8MQz54RUQ==,0.3482409175275056
YYXQlutcLfylpuHetUt/yw==,0.3484663128975197
gpo55y+gFPfJ6OrZROqsOA==,0.3490988392177157
Lbr4lsL+jwVzg6iSGvloMg==,0.3493064905478906
/oQ1e89wKgBlb3FJ37tk9g==,0.3493489610887271
Ppno2F/2E9/ccZZ4oxyKtQ==,0.34941324320466177
BWCBipO4hv22cDQKUGYh/Q==,0.3494210392959104
01HMUjBZAXV9SSMV6t0x5Q==,0.3495098065288757
lthwx2EcoPpPnqVtwi1lLA==,0.3495109984775637
u9j+Je0Cdk+lBROw5qQ6iQ==,0.349520290879776
2hYGFFQ9BzrvS8CJg+dpqg==,0.3497351330192026
RL7w22UTm3KWH4tQidbSng==,0.34998476294363545
kWfc38bAR4KT4Vzu2twDRA==,0.35000701237524046
OlulJHmHOrLjxBQQD4xuIQ==,0.3502628112817432
nscbY2Q2n2vuVuulnPx8yw==,0.3502628112817432
tsCBKwQvDUnNPp6uh/6+fQ==,0.3502628112817432
Uk+g+lIvmGe066UpY86kYw==,0.3502628112817432
I+0TIduZahRecIJs0V6NJQ==,0.3502628112817432
tYjk9srjeGBwc9XYYE1arQ==,0.3502628112817432
y2C0vn6amp3+AuBg+/3duA==,0.3502628112817432
jgJ/9/QE8z6rRdeuQd7lXw==,0.3505026067050871
IcqN4Qg/9SWIYXUVAmZb4w==,0.35090545755909935
DvzUhLnx78SQ/7lMhYvhZg==,0.3510006265389297
F4Nev8jvknWdBX6pGM9aoA==,0.3510006265389297
8v+hNwvAzvNacKjNWc9oQw==,0.3510006265389297
F/v7SXQqVPUdONefEws8bg==,0.35102761794690324
3ea22TupykaFJ6C0uNbbJg==,0.3510537426416719
EDmGCIcRM/2FkAtLe6EJqQ==,0.3510592454628403
u00rOD7PwlZOkSaqZwImDg==,0.35115306183379413
RBDJoYZ/q1oYsLpf8nsoYA==,0.35116772254740214
x+xsNgz+642/gcPJSl8KXg==,0.35132397909547436
uU+Z2ozZRITnI+T+SUVXdw==,0.3514375033496817
sTK98EPAzPqxLQqO3iiwIw==,0.35152556787972045
t94w6xVQKnWr8GHlWo//7g==,0.35153876154804475
kJJmWwT3o7xbXhzNUAV2GA==,0.3515428077778492
D+Uy2n+hsf5hjLyGvuZehw==,0.3516808457912382
B0R+nKsAYeGICCF5S6gcKw==,0.3516899804097132
VrF6HVHOSoyvOP8Z8evXcg==,0.35186113481048115
p578r53OgybM65uuTdiGOA==,0.35186113481048115
9ULiMC0FXxlqDAQfAiM4vA==,0.35204688477804896
ftKX9Be/RqKXp4mAJBqZ4g==,0.352081455054663
QFCeOingrIe7/gwgadwR+w==,0.3521558122318827
LIAfiAvBD8uhelahE9Hb0Q==,0.3523370937698012
U4j2BvVZDGfJROpL2lWnfw==,0.35251799574288206
b5tI2zm868BOBvbaZQaxOw==,0.35251799574288206
E43lwaqV28dXgnsiOySbdg==,0.35251799574288206
H33q3AeD5gidnqZw2z0f3w==,0.35251799574288206
cspv5qx9vFfaKV8bATWcTg==,0.35251799574288206
cKqMugqkyxbSUS2Vl0xolw==,0.35251799574288206
FG9b+iumx0D/KdCPpqXjbQ==,0.35251799574288206
LVKPKeehEEzuxU9zUMr2ug==,0.3528722496259851
YOAteVEcE53Ij/hThrSHGw==,0.35300287541644615
319x1oTl4XKl3pxQyjndvA==,0.35321918964077537
qcbDONJ12Dn4UXVUdK9vdQ==,0.35327343237162373
F7WlAgmhzxgmBVJWogBI0Q==,0.3535499603365332
u8ddqIeeJgU7qWFOGEfIFg==,0.35357320080211385
NzAuej3kfvm6Xq94SfIc6Q==,0.35367554876056306
PPLEXIQJ9JZlVKYr4fIwkQ==,0.3537094095843475
UWkqvFtgi5kuz0hw6KsLyw==,0.3538364579020704
YF3zJzAryBxUqtvYaojWVw==,0.35396458949208004
mbySctLobrcv4CL4WjYNjQ==,0.35396458949208004
xZWKoWvmI3xXlOi316JM1Q==,0.35396458949208004
2SvjuoARYZLzu1M5XeX9FQ==,0.35396458949208004
O/OkMmqC9mdJxkAAnAyNDg==,0.35408675275009904
IABVwa+s42IyogXwre04/w==,0.3541960037383154
BO9uBmY3EuK0hsM7aScqUQ==,0.3542266077480805
yJOh1zSidLNRYfHLiZVttg==,0.3542266077480805
LHs85hCTgajFCP2cb6+ygA==,0.35435271235990723
c8aTAz8vHBAn6g2DtnrULQ==,0.3545346730946251
n2Uv1JeWMlOHrht7zMZZBQ==,0.3546806146837721
QgxWmZGcVrvzXKGE7/mjYw==,0.3548976958200756
MhIUA1Wj4Fk7flgecu4c5w==,0.35496689488459804
Vqa2HykSEflagDa91+kFJA==,0.35510534237338115
UidrNkcwGpXAmtXfeLSZmg==,0.3551850621540163
1Xo/EugVkZGxbwoeRYjAdA==,0.3551850621540163
rjVcwAQv0T81uIwCUARUdw==,0.35560970593408686
Hjv0WGdz0/TzcI5nopnsHg==,0.35570764205409594
1WjbfBng0/pOVh6Obu+nfA==,0.35578505550546424
GNvkILaxHUfiuArZNQWgdQ==,0.3558790675283944
6sZmZQi9mndKhglXqqEJFQ==,0.3559906294604773
f6Sptlq3ICE0gYXGPO74kA==,0.3561370686236031
/7ExPGpw+RyRDRFnROYRMQ==,0.3561767052985524
hKwCu3HCKH9p4j7JQXV+hg==,0.35621805369481874
w8LxN5fyPAfhnNlnNiUQ8Q==,0.35621805369481874
GFVuQwg+51UdY4NYwq+QVw==,0.35630804579230785
diEWuy26bcx13+dQlOM9uA==,0.356323234324558
lA88yeW87RfQUQkToUDYLA==,0.3563699571374157
JQUPbICwvj90uxRt20/gaA==,0.3564165708550311
yDfXnovBKvmOgNE8VrsXjA==,0.3564915465986378
QwI0fpGzhrZMoEh8QVrKvA==,0.35666192067442287
eo5XpTEh60hx7Q8V56A19A==,0.357076382900983
YanlmO+2RmgAS/1Lw8DECg==,0.3570810926401309
1gmn0iImAMuRKoRJCCp3+w==,0.3571538392797114
FxTCrZ3kMRjkxh7YN3V7zg==,0.35723017684833996
55by9gOlfU5pkFa+H5OrmQ==,0.35734024231399364
hcewpvjYHIuG+dKH5yOvvw==,0.3576783398900776
x7veAO46a8KHLuQ908x3UA==,0.35771542976700016
qti/+MU2sI00NKD73DFn4g==,0.3577192884833943
cbEOen3wwTL7QayftyIOYw==,0.3578118435884145
UHG0LKn9NTU6p/bZd5lvpw==,0.35798925881513255
DsMgHkFkNzqPhppAzmawEg==,0.35808748595909257
gGNVr5g0C4i/4mezusAECw==,0.3581138432418551
BTQQeiNcTIgt/I4Pa+S3Rw==,0.35851451816474994
rU5UGnzImDs8PQYbPthPxA==,0.3585486344962261
GrzrzRBmbkssQoAh8nFRVg==,0.3589485213062298
sYgcatIaZeewMwkYS3U/VQ==,0.35896117493912094
z2s8G4B3spOeGEPVTeSvqw==,0.35896117493912094
zFVWOZGf6lz0HAsr8lRxAQ==,0.35901309032862166
GDB/dwpf8b8ecLfcyK22Ng==,0.35913199965882414
mWO8oHA7ywlaiMnYSIsLww==,0.3594206934803946
qUZ71Bnzi5kP+N7EL8NkqQ==,0.3594296118016448
dR7jn2TnrbNglW2FsB0P0g==,0.35942991971481436
U7+tj6YGBwFKB2Zs8hGwCg==,0.3595594955631518
YnGnb60yfkTHm6i7aN/XzA==,0.3595594955631518
wxzG/iZ3tcYFk6QdR+yUcw==,0.359704725324619
w8/hFPlL5UK27/2jPyR/uA==,0.35996193597058623
2nTV+xjZQSAlYYUwkTOEkw==,0.36003081781605506
BNKYjSTBcC86ANfUp1xNfA==,0.36088644153567884
l2H4d1wn7uJZ3OHk0L6ieQ==,0.3609991188088806
wKna8Lc24EPt4zDLQmIitg==,0.3609991188088806
BJvXuUjQISekO0RuZpX36g==,0.36166392257712526
hv5VA72Y/wtBkDI9+oXYbA==,0.36166392257712526
zrP9xERVL+jUvgCm5KQJcQ==,0.3617770105902201
1ae58Ievj9ShQMQXVev8hA==,0.36208367193926044
vjITtr2AhJ7mr34SHIiylA==,0.3621525912786442
rzBl0lwvPZ43K16U/UYFUQ==,0.3623701295713301
dvilVOz++ysAO0QlVec2bg==,0.36240389832304426
mCYhp3QG8TMz1A9TiUgd4w==,0.36241361653607895
MqBnOrrbPwna+es3QPXrEg==,0.36241361653607895
2kHlrNjqiahrRCyHfNYwfA==,0.36243550167823874
/myVeLqt41S7TJm4qGd5hA==,0.3626237166088076
ctWJ3dw1r7fEaS6ENQlj1g==,0.3629197367989722
ebUwmwBvt/A5mso8kAZ5kg==,0.36299485411365795
YA+we8lZxnSIwBmUm0d0PA==,0.3630126018075091
h/ZZ5GW9iD51tyiDXJP43w==,0.36307645724388066
vhe2sFugzmkH6t2DyOLQZg==,0.36326506696397387
07hl4LO26Gbm8R3xNhbp+A==,0.36326506696397387
Pwy+FqGgSTBFFcIBCvNVLQ==,0.3633345242331791
1DOL/cWLd04lgFn4zrRAkQ==,0.3633789074884153
ZgtVhLmwAaqWCFe0xwxccA==,0.36355125883188316
ZEdcAERr9RY7nLZkOxU2Bg==,0.3636231670916459
+t0kaVUvTkO9s0vNShCubA==,0.36399830408693973
0iuqrWg8SmM67jfOmh77Sw==,0.36399830408693973
9BW795fCsPbsk45qUwjsvA==,0.36399830408693973
appu+wjgljtywlbv9ZwHSg==,0.36432854900402456
4Uvhz8RBbqj2VyB2eR68TA==,0.3643291264758321
tJoO8czBZUSKvOXaLI1gKg==,0.36435850345176485
JYkic8YkLBMlN1v3u0aeRA==,0.36435850345176485
ig9ecrVTIYOvze/UWTF5Yw==,0.3643767418047851
MG49yHKZBcF/E5StgwHCDQ==,0.3644131952546218
S1kk930nWkHC1gOyWoRSKw==,0.3644131952546218
3rnqDKyGQDNK59xCQV3KgQ==,0.3644131952546218
dTDnyYdwCT4gDFq7EVyXLA==,0.3644131952546218
mUzwSFXZTTCTDwI1YkePpA==,0.364415788714016
8Rbbwe8bhBQXCLEJBOCu9w==,0.3648714694075864
5shh3wOKdjty6rww3BkgVQ==,0.36509579472814757
2ZKLHArf2QoZeBiEsqKkcg==,0.36517736209357826
AR5mJ/P/9lhCgzhCf8mpzw==,0.3653471078842587
67pE2HBm4PaPAvs9ExqAyA==,0.3654222798766703
w44OQY7K8wx4ftYTN79PoQ==,0.36550698245859536
tUjcRiu7BJGE0lhBTehn8g==,0.36550698245859536
6BD2UkHupW5GUEQUBLwMpg==,0.3657222296096335
KuovMBrwEziwJXaepb0KiQ==,0.3657222296096335
M+/4YE/uI6UAJhECBXvbmg==,0.3658985685701372
minKcFvGLH7HUTgHuebpOA==,0.36604187989758313
d+jvrCht02ygQeUe7wYrYQ==,0.36607967873138086
8An7SR8kFZw9iGVTRUE2Zg==,0.36616096749693466
403cI9dO8GEJ2D9iQ6ubAA==,0.36640242138141293
fJPLDWtVXNJGl7V737PwJw==,0.36640242138141293
WVO/xZhgOL62EELXcTtdjw==,0.3666796881778183
gC+zoZZdmQmqEzsN8LjNWA==,0.3666801744505599
GYMaRUhKaMQNvXDC5yawrQ==,0.3668128288445072
zqvfAlndxRBLeJkDB09rcg==,0.36689544304293054
MOuaxia6aeLJEFeHx/NNtw==,0.36715287616688963
Tp0hsLBs9qpqW0MegpqAxQ==,0.36715287616688963
nvxvO27NdAJHN4ZrXyPXdA==,0.36715287616688963
PNHIQdMPDSUzsnHgLphGcw==,0.36770870916266163
xakr+SX+GblUWdkloXN2Rw==,0.36782380676785054
bbH5b3/l5EBPnDNcwq7Tzg==,0.3680323957500572
5DAmEfWBMtRs2YxsdGm6Uw==,0.3680323957500572
HydA9ftd0qMy2+Ha7BRSuQ==,0.3680323957500572
Vx6HPoJzj9kjVoSg9OZCRg==,0.3681725850843307
Ljx93DAqdCtgCXeCBnG1Jw==,0.3683484168941686
lnDSVmX3LVdzrfnLrwdhLQ==,0.3683837294139318
URVeEN5/opFTxlcpXwGnFw==,0.3684202907407378
8PdmXLXEzhV7oGdiSVSwJA==,0.36842053429538824
3C8Y9et0+eJdIH8H3Gco1w==,0.3684478429348498
FWFdm4BIaNwXRPB2lNzhHw==,0.3684659214443593
EC5lmc4R+zTaxLbUKOwJcQ==,0.36853161796563777
+4L8UFMk5u+bWXUInjlYsQ==,0.36903589863143754
mRCZoScYBcVJfeH2EeZMIA==,0.3691497440740748
mC1NUvpZLVsjYK/xCWoyMw==,0.3691497440740748
K5pUTcqXcGfX9KDDSQEyFw==,0.36935977754237154
EQn0xcfgeF8FWTYOKiSSyA==,0.36935977754237154
OumXOkKMkzkAaL/19e4zYg==,0.36935977754237154
rHnbKYzHhWIo/9N+6lcsdA==,0.36935977754237154
w9j2PhDPMeIHra7xdoDPkQ==,0.36935977754237154
m1IhBfj8teT8F3HqUeBe5w==,0.36935977754237154
HWxgOmCt2LbO3lSsQKRdCw==,0.36935977754237154
iDKQLhrlwmuWlqxvfhExqg==,0.36935977754237154
bqKMnoaV46C/0yh07BVOug==,0.36935977754237154
SKwqEfE+UXfF1iRTjSeTOQ==,0.36935977754237154
I6eX78Lwv4j+7d6R8eIMJQ==,0.36935977754237154
JR/9JiNfOYjhCskPV0ZZjQ==,0.36935977754237154
WrZ8ZER68iYf9dsgOxKHCA==,0.36935977754237154
0v7w+t1NkUXu/oKsNb25TQ==,0.36935977754237154
wUlh02kqX0mu/zJZykGpcA==,0.3694361046473936
TZ5wSBNR+qq1fAECifjxfg==,0.3694980692118449
fMHFkpcLjcjP9BclS10EfQ==,0.3694980692118449
rSL57V5A3Q3Ufh6mgfGRCQ==,0.3697256827167709
Ibur9lby62yGdEsE+EymVA==,0.3697964925910237
D00Z88vpiY4qX2Q7eMG5Cg==,0.37003278566951064
mUHumzk2qRZVCSFx1ZmxJw==,0.37008321959717816
UmvPcx8hPWCLW/MY9kEWtg==,0.370084392883819
95ONRHeLBZFwv1v9yLECBg==,0.37026612022986705
KULMA7qu1xDZPljV95q1og==,0.370347886892833
ppW19z8ElHgAoM4DTSA1ow==,0.37067364655309226
TmmxG7gjioLVy+N109tsjQ==,0.3706756743729714
aFKjvDWoIP5HQaAIzpubLw==,0.3709077872603626
e1ZMBPK7hR/xrpvcbE3ghQ==,0.37093000593985065
Pi+VHOq0KMIWd3X2Nq/7kg==,0.37093000593985065
v6XvcioZonZgZfP5eqs3qA==,0.37093000593985065
0jL5Uts68x9EjHMMrayzhQ==,0.37155204237935685
RAkwzpVk5ZMOfN1/W3pNlA==,0.3716196227806136
h94xeclY2IMQJozqNZLzhg==,0.37163505588170204
9l2WCwyENC/TeodVVaQCnA==,0.37180575605886673
g3kiMsMVII2EhDEnc5EJuQ==,0.37184721523342323
uu/9S0eZF9jbgtpUR2JTTQ==,0.3722768790109397
25qHpEJqdpmRqfsMEoSqqg==,0.37235297280535706
6otsrb0m8B1uq/QtqnuFhA==,0.3724835428752837
Cwu6McXP58+B895hS+1buA==,0.3724835428752837
JYz1xvGxVgQ+UubCSyr5Ng==,0.3724835428752837
JprmrSJ5jCxuSCXlJYcgUw==,0.3724835428752837
MPW/Ek7rQtQFXN99OQwHqg==,0.3724835428752837
2Bs1Xpu2o2PuhptvVdNBUQ==,0.37249861738122814
Z+YbXmqbvUK8YvSoABZT2A==,0.37250328881377076
AAUPIDtV5y/IraAxmBPtMg==,0.37261042147722206
eNRg9zyoUhXVWk61373eVQ==,0.37261042147722206
HZZKXPy0zSCMqfmm0P2kJA==,0.3729056403846321
EeK4D3n9J0bmGfMuSBeNcA==,0.3729079898014704
tWySIKsdofoD/iKYfUmbKA==,0.3729501565283359
NnSHAbh7ZJ3HUzZPWxyB4A==,0.3729501565283359
n1mPJgy7GvpQo7VSfgHYMw==,0.37319723897945933
UgdExcIBteczdLCCiiVOjA==,0.37334368823588415
Nr3ECR+b4q2UsN2ScAgDew==,0.3734279800624691
bToX8FEplbMn4k9PQXOCtA==,0.3735146328710571
LhQEREa8OyuTMNSp3rJynA==,0.37359008169834534
7fICv2q6ebTLMv3pSjBRZQ==,0.37383990293809427
0h/zI9LXtoHZlQFpjHFqQQ==,0.374027501686368
AFVVwH5+5/OkX/ABFycTUw==,0.37404553830209525
7BglfgYxk7AlwlIb842Dtg==,0.3740509458136407
ZURYaKDK6dHrNZjUleprcw==,0.3740509458136407
4zEcvabou62FTBAA5eglow==,0.3740509458136407
nPgH/raef6egiiyIfzdQzQ==,0.3740509458136407
zADxbVjNPcet2cX1mL85ng==,0.3740509458136407
HYMFpuEiTKs6siFXgkgetQ==,0.3740509458136407
e4MxvIXtOSBz/Tt09yB5PA==,0.3740509458136407
WlryFm43sDA+90mYm+xg3A==,0.3740509458136407
9yhpHgPV27G0E6apL/bVXA==,0.3740509458136407
8md/FYDJmlQ8+EJDlbFYeA==,0.3740509458136407
dfPga/R6H8Vd2ScPx5rQmg==,0.3740509458136407
NU1SQ/SMdskXZ8+EOm/usQ==,0.3740509458136407
KCjZsXkH3QMFMONY+YoAkw==,0.3740509458136407
5ID53/5122fFCEzqBwriwg==,0.3740509458136407
R5QuXSj/jygjeN2WiuOP8Q==,0.3740509458136407
ov1MUR0KMbxHp1ITFN50+g==,0.3740509458136407
voTTVvOhVb0Uk3hkOCV1zw==,0.3740509458136407
TP2ZzYQNFu6Y6IbOMbwJZQ==,0.3740509458136407
jIaY3tynizTJ2bh25U3ddA==,0.3740509458136407
1z74MYztRYOHeSoukyFfdA==,0.3740509458136407
To8B/MEDrHOxB+M1+vIudQ==,0.37420463557983186
YVasICD9vf7M/ACRfoWUOA==,0.3742497205919685
dfd2iT5BnJ2NgCDIFJht5w==,0.3742897132165728
avuT5qT12SGBiKnT2xEYVw==,0.37438785099303623
RsrC/uSLaGwrdICMKJtHvw==,0.37438785099303623
01PN9tgtv13htIEe7Y4R8Q==,0.37448830453042764
7a+lUy7IPmC2qCNyLZX57g==,0.3745005397522289
4aTsPh5U4nYrClRvJUUT5Q==,0.3745005397522289
0gHJVKfxn1/hV2VREKK0zg==,0.3746205742041647
7FMkenC8x+IdMraXpz4F9A==,0.374701235335925
xk/Rrd25xmFWfW06jK3VzA==,0.37511509915741087
ijGfVSM2CviXed8EAFWT7g==,0.3754045117484607
SQMk9qmaFxt1ZtIHitrFYA==,0.3754448245914155
bfItMUTmeHDOZJNk0S/aRw==,0.3755664066502349
znYBxQ0aZ5Yhs98ns4o4Sg==,0.3755664066502349
HabUX3jtWwyjMQC57Ux4Gw==,0.3756203845613778
MD5o/kt9a7e9DJP86zrRaQ==,0.3757718327635288
e7AVLANw21UwnrzmsVBCDQ==,0.3761259842149938
yIFuHEtLq5tzwggYkKn8vA==,0.37618983573677484
MpTBDoQrX9H5w5D4P8p5sQ==,0.37625921026129555
fCVuzCi14jbU1PMiGcdyAA==,0.37625921026129555
zFXCaARiVQKIao/DmbMFIA==,0.37625921026129555
bZVdktSX1sntOMoeGIbVoA==,0.37625921026129555
0hLnXKCVMZfZsPSp5kMPtg==,0.37646522826791157
mY3YYefKNqp0BbMzmMMVNQ==,0.3764892226980925
YoAKz0sGUp4Lq72/DMG6Qw==,0.37662381141463547
fAp1IVnwggVjT18r+CGVHw==,0.37694644711579095
dP5aVHbRz7UwrN+S8Jzw2g==,0.3770716450163119
2/uMokewSGggMDhG9TP0xQ==,0.37708121295616237
F66ClThbtJTgvpfWVCPjeA==,0.37711228612635844
8Tc18IRKPLnFXoL8QfOBZg==,0.37716382090283823
Buf0KTpuIvyduAIYCx0ujg==,0.37716382090283823
7VNqDXoLSNTY7yH/aSQRMw==,0.37716382090283823
